time_s,signal
17.935,-0.11663611651856018
17.936,-0.12944566291243856
17.937,-0.007004801876225014
17.938,-0.17355286547916127
17.939,0.0005099648229591608
17.94,-0.08856847251966446
17.941,-0.05464824081167262
17.942,-0.06005773456632985
17.943,-0.07071429342933859
17.944,-0.015159155974234964
17.945,-0.14770693241268945
17.946,-0.09545210463812381
17.947,-0.12311696551119838
17.948,-0.1570135746575858
17.949,-0.09601458652296294
17.95,0.040795932593201176
17.951,-0.0506596069587212
17.952,0.0686089867645784
17.953,0.08556064590117651
17.954,0.14311515305651198
17.955000000000002,0.10080911756920255
17.956,0.13553547802456611
17.957,0.04573356106619959
17.958000000000002,0.05232656146395039
17.959,0.06651827489339136
17.96,0.06192719817602702
17.961000000000002,0.0786970493313472
17.962,0.1171271355245638
17.963,0.06343146863913215
17.964,0.023846882198895303
17.965,0.1156338505925146
17.966,0.06619196883467335
17.967,0.07335629506951098
17.968,0.09625170749023142
17.969,0.08392599233923391
17.97,0.15576585033339385
17.971,0.08827589005147764
17.972,0.1496542703254271
17.973,0.09569023395365574
17.974,0.07354600602166105
17.975,0.07739466366784459
17.976,-0.0045410409882309585
17.977,0.06667734324890495
17.978,0.08128409014615331
17.979,0.07688763079180945
17.98,-0.0521152831701787
17.981,-0.07251590046848597
17.982,-0.0355103943017622
17.983,0.048585675639349866
17.984,-0.021286961513783065
17.985,-0.08230807809206661
17.986,-0.1268524328383729
17.987000000000002,-0.09828530095771028
17.988,-0.11065610130828057
17.989,-0.034279095923206715
17.990000000000002,-0.03729332289369275
17.991,-0.14606118679089342
17.992,-0.06026103004217773
17.993000000000002,-0.06838293704529844
17.994,-0.16151366870585812
17.995,-0.10691521047302405
17.996,-0.08446163559647508
17.997,-0.09072037229099242
17.998,-0.1804265687959979
17.999,-0.08305110587412491
18.0,-0.051274508919663536
18.001,0.0035571789989076313
18.002,-0.10016027279274126
18.003,-0.08437536405489889
18.004,-0.05714483125881155
18.005,-0.021100001945044862
18.006,-0.019282213850375072
18.007,0.01793786290559437
18.008,-0.05651701212333255
18.009,0.03160335622455696
18.01,-0.013498925416502928
18.011,0.02796581962766601
18.012,0.1315646757876417
18.013,-0.013357737637236952
18.014,0.05218738845440097
18.015,0.011118674372139925
18.016000000000002,0.09015898226856196
18.017,0.14143117387118162
18.018,0.10278622721714355
18.019000000000002,0.0924492898996031
18.02,0.1673301328815049
18.021,0.11866777568302708
18.022000000000002,0.14294488883551223
18.023,0.1361477008869656
18.024,-0.04639223259537828
18.025000000000002,0.0892794723259799
18.026,0.03362042318898712
18.027,0.03926523268428847
18.028,0.14655716847732062
18.029,0.04518365020654466
18.03,0.1487708544288078
18.031,-0.026765785677311728
18.032,-0.021685641430855634
18.033,0.0590513309324973
18.034,-0.00798262532285529
18.035,0.012484182032692994
18.036,-0.020420900828579024
18.037,-0.0336486227782728
18.038,-0.05307533184354833
18.039,-0.039705809706819674
18.04,-0.02673983798539406
18.041,0.01257328401241864
18.042,-0.08665608662055374
18.043,-0.10353640519144813
18.044,-0.11614246493494303
18.045,-0.021451451706466743
18.046,-0.0640346929862616
18.047,-0.1957527158306597
18.048000000000002,-0.19881654970211937
18.049,-0.14262097685399378
18.05,-0.08767454415602456
18.051000000000002,-0.09755250155309181
18.052,-0.06551679811205006
18.053,-0.09414847488789731
18.054000000000002,-0.008451371277906058
18.055,-0.03158592093095847
18.056,-0.05721756006546835
18.057,0.006104165689526743
18.058,-0.12297334860618553
18.059,-0.03359273119137274
18.06,-0.010874555301596919
18.061,0.024180325459524938
18.062,-0.07977445896260774
18.063,0.004781341241195201
18.064,0.04939218672733947
18.065,0.06438495903159151
18.066,0.11042764261600903
18.067,0.09908148551220998
18.068,0.06700377278759542
18.069,0.11186513418288625
18.07,0.07503829662044992
18.071,0.09825895358554343
18.072,0.1352182392750522
18.073,0.09645272663757105
18.074,0.11869456374814202
18.075,0.14915019116810824
18.076,0.13578885994574388
18.077,0.15956931531364724
18.078,0.21068456488405124
18.079,0.1244769484846269
18.080000000000002,0.06010485877159691
18.081,0.10145553775459673
18.082,0.09095736973894686
18.083000000000002,0.08891673824283144
18.084,0.12291772407346682
18.085,-0.04677277753155421
18.086000000000002,0.10187902448364566
18.087,0.10710598918918615
18.088,0.031190493779781142
18.089,0.02056206132292919
18.09,-0.032828923712800565
18.091,-0.03184153689377087
18.092,-0.00822304777819892
18.093,-0.021806869852724724
18.094,-0.027071121908791053
18.095,-0.040521240196000584
18.096,-0.034688933938120343
18.097,-0.046928986909120174
18.098,-0.14293980626278394
18.099,-0.05430310147004862
18.1,-0.005857191172185125
18.101,-0.10162475419487066
18.102,-0.025442987675336426
18.103,-0.14502086972106185
18.104,-0.09801687098112948
18.105,-0.12462959440921628
18.106,-0.018378994752270283
18.107,0.0011173150817402472
18.108,-0.0783200592646365
18.109,-0.00625270671478316
18.11,0.027169870583051238
18.111,-0.04680380768410796
18.112000000000002,-0.027848404698984624
18.113,0.013635490891354907
18.114,-0.05356849676832725
18.115000000000002,0.005819828822384949
18.116,0.11920157237331347
18.117,-0.0013624193005039933
18.118000000000002,0.07757485908412931
18.119,0.07183341627518941
18.12,0.047580768286348094
18.121,0.07620457696506791
18.122,0.1612038489918394
18.123,0.10868588105497069
18.124,0.12281021650105992
18.125,0.1724691850102153
18.126,0.0817859584722107
18.127,0.04641249830487468
18.128,0.18831479759890207
18.129,0.10648498894143563
18.13,0.14272656866015077
18.131,0.05696665361899536
18.132,0.11023639767501826
18.133,0.030440255428741098
18.134,0.08177721194679365
18.135,0.038416715364658516
18.136,0.01817981793219501
18.137,0.03730411162926582
18.138,-0.07253078673128234
18.139,-0.02675448707983075
18.14,0.05903710981572961
18.141000000000002,0.025705666738848377
18.142,-0.057090922236499406
18.143,0.012359716070913143
18.144000000000002,-0.07038484509955015
18.145,-0.0014464372140026438
18.146,-0.05387476667347041
18.147000000000002,-0.0742296927876311
18.148,-0.07160403860037043
18.149,0.052776450374365194
18.150000000000002,-0.12024899851760257
18.151,-0.07695220371493698
18.152,-0.053963336153321786
18.153,-0.14461947258694657
18.154,-0.17834694528194237
18.155,-0.12946347064989266
18.156,-0.06083909395775044
18.157,-0.1139540941655336
18.158,-0.10511643321162162
18.159,-0.04344137291396004
18.16,-0.12349093286308258
18.161,-0.08066123210555791
18.162,-0.14391727135697607
18.163,-0.04325379181127201
18.164,-0.03806527179774745
18.165,0.0006642058660177516
18.166,-0.08541255271616008
18.167,-0.026397779733945075
18.168,-0.06915367796740064
18.169,-0.005895007736991935
18.17,0.09204695302971876
18.171,0.013214713904316912
18.172,-0.028156866899540826
18.173000000000002,0.016473984881857452
18.174,-0.02045093236654829
18.175,0.0041041618276061315
18.176000000000002,0.11028481658677368
18.177,0.011202765410197366
18.178,0.10476056264900252
18.179000000000002,0.09482712587794499
18.18,0.07006800530893903
18.181,0.10978265235343107
18.182,0.05194527119550906
18.183,0.13992109130790456
18.184,0.0606633743589288
18.185,0.07264681073932426
18.186,0.06181601292225365
18.187,0.11547712331287127
18.188,0.10103132325916096
18.189,-0.06548479543741718
18.19,0.06920259511612331
18.191,-0.040623987064986086
18.192,0.01901639787406428
18.193,0.019657579654877657
18.194,-0.0038937834655655753
18.195,0.02720870474337354
18.196,0.026605148375143203
18.197,-0.05950396152922498
18.198,-0.07246053186498957
18.199,-0.044463728230476965
18.2,-0.12995372890738335
18.201,-0.08598618306588075
18.202,-0.003242962883873171
18.203,-0.15349390821599962
18.204,-0.10163579883026153
18.205000000000002,-0.11952656454500259
18.206,0.006312058529310591
18.207,-0.12358725277177315
18.208000000000002,-0.1220933691209131
18.209,-0.14969661934572498
18.21,-0.09639454893104937
18.211000000000002,-0.08071973000626684
18.212,-0.13458855047877752
18.213,-0.0356876582332543
18.214,-0.06522547405265625
18.215,-0.02875512875735553
18.216,-0.07934776010822811
18.217,-0.041508455048987786
18.218,-0.05431318980950028
18.219,0.039832711166490044
18.22,-0.016179952625390428
18.221,-0.010198690442312277
18.222,-0.022049846648066963
18.223,-0.013454002914317798
18.224,0.03553720346687636
18.225,0.07560658044470314
18.226,0.01089341396753736
18.227,0.061317923265635746
18.228,0.07330282667392062
18.229,0.09023046157605247
18.23,-0.005844983521299557
18.231,0.03941128502027658
18.232,0.022290424886820426
18.233,0.09591071489168863
18.234,0.051600517542666244
18.235,0.07288636982763419
18.236,0.03768628110730832
18.237000000000002,0.07559767961655688
18.238,0.03659402788331571
18.239,0.12645619998690105
18.240000000000002,0.10706458452919351
18.241,0.08401364941167282
18.242,0.05375216400374981
18.243000000000002,-0.04163397820156456
18.244,0.027914098750551203
18.245,0.002628940731823827
18.246,0.04238593311261873
18.247,0.04991861866901191
18.248,0.023819564671271092
18.249,0.0592946714780311
18.25,-0.043660147434158525
18.251,-0.05690547276544224
18.252,0.014673874178466467
18.253,-0.03919490628230841
18.254,-0.06948209586898849
18.255,0.026359159291877488
18.256,-0.045001948444529316
18.257,-0.09031527387903646
18.258,-0.12086821482288254
18.259,-0.024832312047230215
18.26,-0.08413639258482103
18.261,-0.09528466518420538
18.262,-0.06338956689945319
18.263,-0.052551488848701575
18.264,-0.06708398187482556
18.265,-0.047097241756388186
18.266000000000002,-0.06418856902874501
18.267,-0.053279852347086855
18.268,-0.11075873495797814
18.269000000000002,0.024208153491424425
18.27,-0.11921520021017151
18.271,-0.032494844117190703
18.272000000000002,-0.10457720187822245
18.273,-0.03190441762954898
18.274,-0.04445409734733652
18.275000000000002,0.002221337866547721
18.276,0.02390258883438474
18.277,-0.029719549803117147
18.278,0.0276546097259443
18.279,0.10943107398659635
18.28,-0.01579629823231138
18.281,0.01649283305544591
18.282,0.11079178262923214
18.283,0.0792526358070764
18.284,0.08951113184333676
18.285,0.13851438175169337
18.286,0.051934493035222476
18.287,0.06864468593379303
18.288,0.06414726581356842
18.289,0.0792090644588094
18.29,0.16260299697581687
18.291,0.00826262212621097
18.292,0.030009882659172246
18.293,0.01660544156534019
18.294,0.14897476402281046
18.295,0.04108544411798393
18.296,0.047400163426790834
18.297,-0.02594473443385642
18.298000000000002,0.03196923865491229
18.299,0.07809865265027899
18.3,0.03662938560893741
18.301000000000002,0.007471207528571517
18.302,-0.0766696760253099
18.303,-0.026129781437549227
18.304000000000002,-0.013554295863676622
18.305,-0.08136630644492558
18.306,-0.009462902337993379
18.307,-0.00780015647866468
18.308,-0.08761037252761196
18.309,-0.033163420749453554
18.31,-0.08225808749207705
18.311,-0.025668810132644077
18.312,0.013574481008781614
18.313,-0.14670647952127897
18.314,-0.05616882890842292
18.315,-0.03070876966049718
18.316,-0.14448150271909596
18.317,-0.12337123257297697
18.318,-0.12129791625438824
18.319,-0.09471502473963729
18.32,-0.10077852089144512
18.321,-0.08661717598390771
18.322,-0.027491394903711303
18.323,-0.15591567744213186
18.324,-0.10071481337331745
18.325,-0.008705437954255733
18.326,-0.0041670417035603174
18.327,-0.07390284084562708
18.328,0.018124118203333386
18.329,0.06772840135764717
18.330000000000002,0.01015594326470357
18.331,-0.026747088869348346
18.332,0.07811166735751882
18.333000000000002,0.13075096185193302
18.334,0.009907254173792061
18.335,0.06504099035211271
18.336000000000002,0.12557693452978416
18.337,0.08384470566497187
18.338,-0.003359776151891619
18.339,0.11094357370558508
18.34,0.04337403818113037
18.341,0.03104594328065456
18.342,0.009157370688307367
18.343,0.15471020141805253
18.344,0.051787153418531184
18.345,0.10723376176401309
18.346,0.1153115491771383
18.347,0.08906276363814514
18.348,0.08929428737235726
18.349,0.08598819825808784
18.35,0.0653910765466096
18.351,0.011225844087032824
18.352,-0.0031602866971284227
18.353,0.02359251504628423
18.354,0.0116751809785346
18.355,0.02834779303042152
18.356,0.05077251857990604
18.357,0.0017576111547606306
18.358,-0.06689201130829114
18.359,-0.1459479594439832
18.36,-0.08536635986196275
18.361,-0.12352228224292582
18.362000000000002,-0.10141455273734645
18.363,-0.06048197441932271
18.364,-0.07507210543749945
18.365000000000002,0.008017407325441886
18.366,-0.06516453241346425
18.367,0.0029458660515228885
18.368000000000002,-0.058672652987261945
18.369,-0.040758753787889034
18.37,-0.11229309064692158
18.371,-0.146076892981586
18.372,-0.11153051218481128
18.373,-0.0851803211533551
18.374,-0.11033484858562126
18.375,-0.12223833771868144
18.376,-0.04360135154945735
18.377,-0.1060899179216093
18.378,-0.12310553919593573
18.379,-0.09250995293011033
18.38,-0.037600431039714464
18.381,-0.06455320935925608
18.382,-0.015334015957576434
18.383,0.03721995024760113
18.384,0.046943239193554885
18.385,-0.004052690255473227
18.386,-0.025845128090941277
18.387,0.020387247413837458
18.388,0.09108514898193301
18.389,0.11108958009944722
18.39,0.09167903821280038
18.391000000000002,0.14048733300389168
18.392,0.17214529802757048
18.393,0.06560994709768332
18.394000000000002,0.16694631084320338
18.395,0.08115940292214546
18.396,0.1454488802201423
18.397000000000002,0.1288522999260095
18.398,-0.007749563480063143
18.399,0.03921666127473249
18.400000000000002,0.021683080642718865
18.401,-0.012274205859283308
18.402,0.11381785991872845
18.403,0.16535458299691924
18.404,0.04024597329524198
18.405,0.0863222593536137
18.406,0.10773322556622085
18.407,0.03334845047340622
18.408,0.010784406762352415
18.409,-0.0112777003695784
18.41,0.01683203457976226
18.411,0.0227793262917968
18.412,-0.008481115660205759
18.413,-0.020374476152614597
18.414,-0.05390421790863455
18.415,-0.13987635822031408
18.416,-0.023393299976786283
18.417,-0.1396161535104879
18.418,-0.05047911722160539
18.419,-0.04859963561035193
18.42,-0.14715310309373508
18.421,-0.12302239832023659
18.422,0.012218632329540277
18.423000000000002,-0.09775749857830257
18.424,-0.15342944905780392
18.425,-0.04973662529550165
18.426000000000002,-0.1245395189232501
18.427,-0.1768744200378597
18.428,-0.048689713004367155
18.429000000000002,-0.11331209404132284
18.43,-0.04329749270509808
18.431,-0.0910522068144684
18.432000000000002,-0.0054269611949673904
18.433,-0.02142345306230193
18.434,-0.14945243166103986
18.435,0.0099861575376609
18.436,-0.012602414339992844
18.437,0.08368806149063605
18.438,0.04339880718985521
18.439,0.07190212244223197
18.44,0.00854857571326792
18.441,0.0139417747562907
18.442,0.06079148713575692
18.443,0.05181253397568297
18.444,0.14354702315418888
18.445,0.07472430452824935
18.446,0.0257545732578748
18.447,0.04902072040715731
18.448,0.14080870150164151
18.449,0.08507273210616853
18.45,0.08199094548717144
18.451,0.1443445100647576
18.452,0.042647089988820934
18.453,-0.02754073060450954
18.454,0.036248265637841434
18.455000000000002,0.08458416509593804
18.456,0.05259569957891752
18.457,-0.021252633549396688
18.458000000000002,0.09849023948609212
18.459,0.04612689956810168
18.46,0.047148438996518646
18.461000000000002,0.038046321272811406
18.462,-0.05872311298287426
18.463,0.010403378621025156
18.464,0.029758406567954438
18.465,0.03074734555920995
18.466,-0.0004922637921538561
18.467,-0.020677920681474803
18.468,-0.14234154569864857
18.469,-0.06458471480305167
18.47,-0.11915058454795455
18.471,-0.013710937695764189
18.472,-0.026722238726534016
18.473,-0.13503965524767508
18.474,-0.09287583205637337
18.475,-0.0799651352680272
18.476,-0.04789022612442844
18.477,-0.17596848179310487
18.478,-0.20065583471173296
18.479,-0.08501209629376233
18.48,-0.20903821825925684
18.481,-0.0689515464675984
18.482,-0.04062500720877078
18.483,-0.0008211206110067121
18.484,-0.0852830643529586
18.485,-0.036882059972149765
18.486,-0.0025364294053860023
18.487000000000002,-0.0835887584589626
18.488,0.03161140903263758
18.489,0.010398603054886416
18.490000000000002,-0.022712162252053324
18.491,0.02539905437365463
18.492,0.021875944019547778
18.493000000000002,0.07795695500264761
18.494,0.030499568262758115
18.495,0.0687734388834233
18.496,0.03447333425574465
18.497,0.025822083352961628
18.498,0.08747968068691127
18.499,0.039163079446462856
18.5,0.12796867354918226
18.501,0.12027544956069401
18.502,0.05388118505486922
18.503,0.103028152015487
18.504,0.05278324129704501
18.505,0.008723883716605055
18.506,0.05552436805087785
18.507,0.07814021231393044
18.508,0.10088694016247267
18.509,0.07542194630490501
18.51,0.10552924741052712
18.511,0.0024588562282823537
18.512,0.0233472762347585
18.513,0.11448793734085737
18.514,-0.07463771564227048
18.515,-0.011332544551221584
18.516000000000002,-0.05311147744531519
18.517,-0.020110501378643293
18.518,-0.04271965976869865
18.519000000000002,-0.0012522641541021645
18.52,-0.028510057741572385
18.521,-0.11591966595473921
18.522000000000002,-0.08869752963658266
18.523,-0.06712489195398595
18.524,-0.03705098565126768
18.525000000000002,0.04175016762799037
18.526,-0.04953149837844516
18.527,-0.1389006013958491
18.528,-0.09535366215702329
18.529,-0.08274748009716586
18.53,-0.1176346993933887
18.531,-0.06675744666715598
18.532,-0.20120044781368035
18.533,-0.056128345428049606
18.534,-0.10260593382654713
18.535,-0.07818847023641029
18.536,0.007666059344698231
18.537,-0.12071112948395038
18.538,-0.03522325517771105
18.539,0.00028282300593335946
18.54,-0.0209110662018709
18.541,-0.09975062347929436
18.542,0.05912385101399374
18.543,-0.008207373961783913
18.544,-0.013297462363592062
18.545,0.008089865078350291
18.546,0.01471114104596273
18.547,-0.015956594194646095
18.548000000000002,0.06092932597666585
18.549,0.03121942332936956
18.55,0.10217914431714092
18.551000000000002,0.10111875903853644
18.552,0.16208665450045898
18.553,0.0746693981995525
18.554000000000002,0.0483592594337218
18.555,0.017083544989150004
18.556,0.20103723466685888
18.557000000000002,0.12401486138183387
18.558,0.054574733464536986
18.559,0.17091077626780288
18.56,0.1499305432409868
18.561,0.009297506347347786
18.562,0.0328691562754667
18.563,0.056638291127944614
18.564,0.0015929149392227837
18.565,0.04135466219191392
18.566,0.0722352313073914
18.567,-0.04207349877553536
18.568,0.030829624529397213
18.569,0.06397586043062463
18.57,0.014861273008430848
18.571,-0.01955576717518997
18.572,-0.05958330519115145
18.573,0.005325882587001354
18.574,-0.10459670121931848
18.575,-0.042510844885302324
18.576,-0.06151721427037893
18.577,-0.013785901370922019
18.578,-0.1055083184092685
18.579,-0.10650656556816337
18.580000000000002,-0.1478344595066559
18.581,-0.06681464289018216
18.582,-0.11158348642292157
18.583000000000002,-0.13396331388960891
18.584,-0.12841451861913697
18.585,-0.06119105123429598
18.586000000000002,-0.13995397406334587
18.587,-0.13110605534389616
18.588,-0.030064942672613552
18.589,-0.07664424198944553
18.59,-0.01308176285393712
18.591,-0.07050179177536886
18.592,-0.04354951446009155
18.593,-0.026041652225252135
18.594,0.04560701829809061
18.595,0.051958955706216864
18.596,0.054929237584016626
18.597,-0.023538265340895148
18.598,-0.03091692384546513
18.599,0.0667275761971099
18.6,0.10738962020406079
18.601,0.10602057046824159
18.602,0.05719608686392556
18.603,0.10081486562025138
18.604,0.10868313981500609
18.605,0.08486273615212132
18.606,0.09196630828475764
18.607,0.09105206927229881
18.608,0.04934295843762753
18.609,0.05582603209496375
18.61,0.05519186787647579
18.611,0.00919776536846871
18.612000000000002,0.09396708631950201
18.613,0.08126388902764442
18.614,0.11671240377176492
18.615000000000002,0.13588985175649412
18.616,0.13230651507461483
18.617,0.12934454514124943
18.618000000000002,0.012094493391624377
18.619,-0.030807203518429846
18.62,0.07761163929467728
18.621,0.09004050481806189
18.622,0.08830848204774766
18.623,0.024193194317457246
18.624,-0.1104520722958169
18.625,-0.0027458567621027156
18.626,-0.003369491388144793
18.627,0.021780591126450692
18.628,0.02154352279057075
18.629,-0.012878698205064092
18.63,-0.09533864890870117
18.631,-0.124132148934931
18.632,-0.051675040500884326
18.633,-0.12260778704603284
18.634,-0.012698072969706112
18.635,-0.1739574064588191
18.636,-0.06143543806738842
18.637,-0.07361514086050017
18.638,-0.09850726582078646
18.639,-0.1317868471389562
18.64,-0.18480388517354568
18.641000000000002,-0.1033455800236605
18.642,-0.09647100983920029
18.643,-0.008219477461453059
18.644000000000002,-0.09510181441854217
18.645,-0.02470504090784726
18.646,-0.10269101728472524
18.647000000000002,-0.00428098741195896
18.648,-0.13000682742580347
18.649,0.09706015121141295
18.650000000000002,-0.004239036055743578
18.651,-0.12643491486921604
18.652,-0.012309194281184384
18.653,-0.010246055652010568
18.654,0.010238386093942342
18.655,0.03369225111887554
18.656,0.02696890263080573
18.657,0.026622598616086332
18.658,0.015919608959556276
18.659,0.12033290650712544
18.66,0.14359514345377625
18.661,0.07395109530292703
18.662,0.08774304931528863
18.663,0.03303079206955623
18.664,0.09238873448149526
18.665,0.09860170683046156
18.666,0.07319928452144261
18.667,0.09987949497682591
18.668,0.09031547235098847
18.669,0.015947200478592896
18.67,0.12113679715261313
18.671,0.04308771681152375
18.672,0.1285004199799232
18.673000000000002,0.05638179607217162
18.674,0.12406278009657336
18.675,0.07408729532831843
18.676000000000002,0.0162840496183797
18.677,-0.04169356946560094
18.678,-0.05099864811423263
18.679000000000002,0.0005732357500264594
18.68,-0.028716582413408714
18.681,-0.07461993281996807
18.682000000000002,-0.012184738296492303
18.683,-0.05982241058831779
18.684,-0.02687893411990197
18.685,-0.1237194922597298
18.686,-0.030053159633202667
18.687,-0.058952297969130596
18.688,-0.026939164227741473
18.689,-0.03956360122020716
18.69,-0.09308038663836606
18.691,-0.09627417639733833
18.692,0.003186305650032112
18.693,-0.09726916049659776
18.694,-0.04095519547594074
18.695,-0.09200366441609881
18.696,-0.1595826809952164
18.697,-0.12049575785471173
18.698,-0.03066094696574397
18.699,-0.007029508280710743
18.7,-0.012178030687617938
18.701,0.03455217182163678
18.702,0.0070205257692172954
18.703,-0.04093276363896597
18.704,0.037941110168227335
18.705000000000002,0.026985655107927012
18.706,-0.0002528259901267635
18.707,0.061773388669547805
18.708000000000002,0.05120832193618684
18.709,0.02542708729649935
18.71,0.05444999291469334
18.711000000000002,0.14081130500825212
18.712,0.14499726799641324
18.713,0.09013044630126278
18.714,0.0872420667744276
18.715,0.015217058548987278
18.716,0.17412959393667207
18.717,0.14005443578845403
18.718,0.12469440868961332
18.719,-0.028980496916559864
18.72,0.08329387559084998
18.721,0.07026436440504286
18.722,0.10508024014381695
18.723,0.0417309759289793
18.724,0.045156619747597805
18.725,0.07939328342799781
18.726,0.0007601396925079884
18.727,0.0012133918973632266
18.728,0.029649895264232933
18.729,0.07670455316888317
18.73,0.03986990858507277
18.731,0.04289475009394593
18.732,-0.017877219601331713
18.733,0.04383761397846718
18.734,-0.1274182630181636
18.735,0.05187034028506029
18.736,0.05014644784718028
18.737000000000002,-0.0420152042775274
18.738,-0.029740302979806232
18.739,-0.07877439577755832
18.740000000000002,-0.09181164258405557
18.741,-0.11521239372031766
18.742,-0.08928643970331433
18.743000000000002,-0.06000805840044439
18.744,-0.06656850792013624
18.745,0.01321656515153008
18.746,-0.0784641543760134
18.747,-0.15413384343351355
18.748,0.007405670467889633
18.749,-0.12994570519321313
18.75,-0.09000828980244724
18.751,-0.040739922976356105
18.752,-0.025010921365094363
18.753,-0.10905535677645886
18.754,-0.06451751917948043
18.755,-0.09127261540445007
18.756,0.024045982578132136
18.757,0.06241591718430202
18.758,-0.04760746883233677
18.759,0.07331473971613853
18.76,0.07978934904610244
18.761,0.009553054918209743
18.762,-0.0479560779668888
18.763,0.00556721931201707
18.764,0.036505751122690326
18.765,0.14957417414950963
18.766000000000002,0.0717955009302118
18.767,0.0315156806319253
18.768,0.0922656946493733
18.769000000000002,0.021950700545510016
18.77,0.11308359183641718
18.771,0.03792714138998894
18.772000000000002,0.04343133671172426
18.773,0.10090739753677248
18.774,0.16558865649115517
18.775000000000002,0.18283582392723838
18.776,0.014819123709613365
18.777,0.02992950358098938
18.778,0.07766293887763626
18.779,0.10174027305305312
18.78,-0.0740822584384678
18.781,0.028843320396706694
18.782,-0.009859510268217827
18.783,-0.09187794348009275
18.784,-0.07276512278134942
18.785,-0.04443957830415392
18.786,-0.02302868140187502
18.787,0.01487932556849035
18.788,-0.026871007859303457
18.789,-0.005655515079136038
18.79,-0.05940566628646252
18.791,-0.10285792243413683
18.792,-0.08273186787022054
18.793,-0.04368583812103687
18.794,-0.030667156622981168
18.795,-0.09238638697390465
18.796,-0.13297292120688226
18.797,-0.07006534806509043
18.798000000000002,-0.06208283486471827
18.799,-0.02229453190478472
18.8,-0.11466098829011037
18.801000000000002,-0.10979352868711129
18.802,-0.033224953351293364
18.803,-0.08505689959901305
18.804000000000002,-0.0799325718711241
18.805,0.013284461046989604
18.806,-0.10926898979295056
18.807000000000002,0.07135298340065566
18.808,-0.05239761362952826
18.809,0.031557912673991065
18.81,-0.007072964675407573
18.811,0.022098911396092553
18.812,0.0054333733254406675
18.813,0.07118316319578338
18.814,0.020374755287798
18.815,0.017955987332370908
18.816,0.14548654704495076
18.817,0.0637455179430307
18.818,0.03508682890748961
18.819,2.3475976106135388e-07
18.82,0.17240675987473458
18.821,0.0550520516113861
18.822,0.18811978662021542
18.823,0.10617691207578461
18.824,0.09339540162807913
18.825,0.09357117242566601
18.826,0.19353192133776032
18.827,-0.030360792951747442
18.828,0.08539185516107531
18.829,0.05581166123662459
18.830000000000002,0.05186432983784278
18.831,0.062572583750002
18.832,0.03362565657753144
18.833000000000002,0.04753258552180672
18.834,0.02761294343383667
18.835,-0.04661334628776789
18.836000000000002,0.028146861934810405
18.837,0.0347743118895857
18.838,-0.038220240108747
18.839,0.07234679619697723
18.84,0.036093879228141584
18.841,0.002303287296511018
18.842,-0.006959040416740232
18.843,-0.055028010530041666
18.844,-0.006664292181481513
18.845,0.00848646973997938
18.846,-0.035000010078171225
18.847,-0.10822356373761564
18.848,-0.08490093328416273
18.849,-0.05629634579025728
18.85,-0.043983148912559944
18.851,-0.08945057694002029
18.852,-0.11244378714329159
18.853,-0.0022607832337519923
18.854,-0.1313327961586671
18.855,-0.11995921113505792
18.856,-0.13342191965611372
18.857,-0.10749382515723956
18.858,0.009628919952076036
18.859,0.019605168062295363
18.86,-0.03922775581052802
18.861,-0.0013127390922014447
18.862000000000002,-0.016900393930814425
18.863,-0.0659990521349846
18.864,0.11456414154791367
18.865000000000002,0.08240012566757662
18.866,0.041195866533877565
18.867,-0.00983558730696936
18.868000000000002,0.03073783265354566
18.869,0.015806307410587903
18.87,0.06305096618487273
18.871,0.0806070449060324
18.872,0.054093079693537105
18.873,0.0034837500423484796
18.874,0.1868096572039774
18.875,0.09497791654868444
18.876,0.10767915650474134
18.877,0.06430655361537861
18.878,0.0067259529939734525
18.879,0.07889176109952666
18.88,0.06398164831354242
18.881,0.1116017660084051
18.882,0.11636341435557931
18.883,0.10326796445822702
18.884,0.10749325093718337
18.885,0.1405282672318568
18.886,0.061412074317625076
18.887,0.08788040457685412
18.888,0.04816270192370174
18.889,-0.08130163315304095
18.89,-0.003980188018363483
18.891000000000002,-0.0496415217899266
18.892,-0.00459560511595148
18.893,-0.06540205314420253
18.894000000000002,-0.004891305806022494
18.895,0.005041108973618674
18.896,0.007943717784302438
18.897000000000002,0.02122739244283075
18.898,-0.15021109629298493
18.899,-0.13211573894525136
18.900000000000002,0.06946650557604804
18.901,-0.03014407129787338
18.902,-0.07198084058730118
18.903,-0.08303618090505988
18.904,-0.08774841753413207
18.905,-0.1806894326566026
18.906,-0.12055754043024401
18.907,-0.0843436315091437
18.908,-0.11027004889002767
18.909,-0.09843467619737539
18.91,0.06500936722721447
18.911,-0.06839426313168039
18.912,-0.034023559982292444
18.913,-0.027263225241145876
18.914,-0.000838079438544255
18.915,-0.044682137114860444
18.916,0.051307139844937566
18.917,0.021060387562274463
18.918,-0.05554049819870095
18.919,0.013252225778837112
18.92,0.019568789082170277
18.921,0.026424251340023776
18.922,0.07143515419739942
18.923000000000002,0.08570696751575027
18.924,0.08705633052297257
18.925,0.08457530790363323
18.926000000000002,0.07738222567899662
18.927,-0.029999303378731385
18.928,0.11984521773966511
18.929000000000002,0.1076403834205924
18.93,0.0351084051799164
18.931,0.09833606032762233
18.932000000000002,0.11550206826873718
18.933,0.13932047237455591
18.934,0.10281378137371558
18.935,0.08885516505586258
18.936,0.11458864337363045
18.937,0.04547315802400048
